SRR10095375_contig-88000006	APG77863.1	98.4	191	1	573	338	528	1.77E-133	382	no
SRR10095376_contig-1014000007	lcl|MF176328.1_cds_ASA47423.1	64	89	13	279	40	128	1.88E-37	127	no
SRR10095376_contig-1106000015	lcl|MW434326.1_cds_QRW42667.1	46.3	123	10	316	238	360	3.68E-31	110	yes
SRR10095376_contig-11367000003	ASA47296.1	63.3	30	23	112	349	378	5.85E-10	47.4	no
SRR10095376_contig-135000006	lcl|MW434257.1_cds_QRW42599.1	96.1	233	732	34	222	454	6.31E-163	454	no
SRR10095376_contig-14000019	QRW42581.1	98	301	3	905	56	356	1.51E-214	597	no
SRR10095376_contig-2010000012	lcl|MW434326.1_cds_QRW42667.1	45.7	94	420	139	372	465	3.88E-23	89.4	no
SRR10095376_contig-20328000011	lcl|MN053830.1_cds_QEM39328.1	56.8	37	122	12	220	256	3.85E-09	45.1	yes
SRR10095376_contig-2189000000	QRW42581.1	100	167	503	3	360	526	1.81E-117	343	no
SRR10095376_contig-22238000013	lcl|MF176328.1_cds_ASA47423.1	70	40	122	3	389	428	8.35E-16	63.9	no
SRR10095376_contig-2247000007	QRW42586.1	100	112	338	3	1	112	4.76E-74	229	no
SRR10095376_contig-2345000000	lcl|MN053832.1_cds_QEM39330.1	91.7	156	471	4	17	172	3.95E-105	294	no
SRR10095376_contig-2440000000	QRW42604.1	98.3	232	732	37	1	232	2.24E-164	451	no
SRR10095376_contig-26147000001	UGO48659.1	86.8	38	5	118	137	174	9.63E-18	69.3	no
SRR10095376_contig-2732000003	UGO48659.1	79.2	106	3	320	468	565	4.48E-54	172	no
SRR10095376_contig-2792000004	lcl|MW434238.1_cds_QRW42580.1	97.9	48	18	161	1	48	1.84E-28	100	no
SRR10095376_contig-28858000001	ASA47296.1	57.9	38	114	1	41	78	3.03E-11	50.8	no
SRR10095376_contig-29780000009	lcl|MW520415.1_cds_QRD99910.1	81.1	37	113	2	401	437	1.08E-13	57.8	yes
SRR10095376_contig-30000009	QRW42586.1	99	299	3	899	139	437	3.84E-210	589	no
SRR10095376_contig-3023000006	APG77863.1	49.4	79	4	234	373	451	2.47E-22	84.7	no
SRR10095376_contig-30308000004	QRW42581.1	100	81	1	243	517	597	2.08E-52	169	no
SRR10095376_contig-3134000006	lcl|MN053830.1_cds_QEM39328.1	45.3	128	17	395	76	203	1.05E-30	110	yes
SRR10095376_contig-31778000017	ASA47296.1	63.2	38	118	5	223	260	8.17E-11	50.1	no
SRR10095376_contig-33000005	QRW42586.1	98.3	358	3	1076	430	787	5.13E-259	716	no
SRR10095376_contig-33000016	lcl|MW434257.1_cds_QRW42599.1	91.7	218	24	677	1	218	1.00E-149	420	no
SRR10095376_contig-33130000009	lcl|MF176328.1_cds_ASA47423.1	57.1	35	1	105	282	316	1.81E-10	48.5	no
SRR10095376_contig-39000017	lcl|MW434269.1_cds_QRW42611.1	99.1	116	537	190	1	116	6.13E-83	237	no
SRR10095376_contig-4254000016	lcl|MW434326.1_cds_QRW42667.1	38.5	104	2	251	204	307	1.74E-17	70.9	yes
SRR10095376_contig-43676000018	UGO48659.1	78.1	32	1	96	488	519	1.75E-11	51.2	no
SRR10095376_contig-4510000014	lcl|MW434326.1_cds_QRW42667.1	40	75	3	215	158	232	1.49E-14	62	no
SRR10095376_contig-4549000001	lcl|MN053832.1_cds_QEM39330.1	97.8	45	136	2	6	50	8.89E-28	93.2	no
SRR10095376_contig-4735000005	QRW42581.1	99.4	158	7	480	1	158	2.26E-109	322	no
SRR10095376_contig-5000011	UGO48659.1	97.3	223	671	3	343	565	6.98E-158	445	no
SRR10095376_contig-53000004	lcl|MF176328.1_cds_ASA47423.1	46	248	787	45	290	535	7.54E-71	223	yes
SRR10095376_contig-5477000004	lcl|MW434326.1_cds_QRW42667.1	56.3	32	97	2	44	75	1.22E-10	49.3	no
SRR10095376_contig-57000003	QRW42581.1	100	114	374	33	595	708	4.17E-76	234	no
SRR10095376_contig-6106000004	lcl|MW434238.1_cds_QRW42580.1	98.3	59	178	2	169	227	2.66E-34	117	no
SRR10095376_contig-6170000007	lcl|MN053832.1_cds_QEM39330.1	100	41	1	123	71	111	5.39E-25	85.9	no
SRR10095376_contig-63000017	QRW42591.1	99.5	775	8	2332	1	775	0	1575	no
SRR10095376_contig-65000011	UGO48659.1	72.1	86	197	454	1	86	1.34E-36	127	no
SRR10095376_contig-6878000017	lcl|MW520417.1_cds_QRD99912.1	75.6	41	1	123	325	365	1.14E-15	63.5	no
SRR10095376_contig-8000014	lcl|MW434268.1_cds_QRW42610.1	95.7	187	657	97	1	187	7.28E-135	373	no
SRR10095376_contig-8357000013	DAZ85673.1	73.3	45	3	123	152	196	3.98E-15	62	yes
SRR10095376_contig-9000012	UGO48659.1	98.7	232	698	3	88	319	2.02E-162	457	no
SRR11035246_contig-0	QEM39322.1	100	145	437	3	406	550	3.01E-102	302	no
SRR11035246_contig-1	QRW42581.1	100	116	350	3	476	591	2.02E-77	237	no
SRR11035246_contig-10	lcl|MW434257.1_cds_QRW42599.1	100	116	383	36	339	454	3.60E-79	236	no
SRR11035246_contig-1000016	QRW42591.1	100	57	15	185	1	57	1.44E-35	121	no
SRR11035246_contig-106000016	QRW42591.1	100	23	1	69	764	786	3.95E-11	50.4	no
SRR11035246_contig-1082000003	lcl|MF176328.1_cds_ASA47423.1	62.5	48	146	3	91	138	1.69E-18	72	no
SRR11035246_contig-116000015	lcl|MW434244.1_cds_QRW42586.1	100	37	114	4	145	181	7.01E-21	78.2	no
SRR11035246_contig-119000013	QRW42581.1	100	35	2	106	606	640	2.40E-21	79.3	no
SRR11035246_contig-13000016	QRW42581.1	100	45	137	3	417	461	3.21E-27	96.7	no
SRR11035246_contig-13000017	QRW42591.1	100	46	2	139	193	238	1.72E-27	97.4	no
SRR11035246_contig-131000001	QRW42581.1	100	44	23	154	1	44	1.64E-27	97.8	no
SRR11035246_contig-132000000	lcl|MW434244.1_cds_QRW42586.1	100	36	108	1	753	788	1.63E-20	77	no
SRR11035246_contig-14	lcl|MW434257.1_cds_QRW42599.1	100	288	14	877	1	288	3.30E-218	597	no
SRR11035246_contig-151000018	lcl|MF176328.1_cds_ASA47423.1	60	60	30	200	21	80	6.54E-18	71.2	no
SRR11035246_contig-16_2	QRW42591.1	100	786	27	2384	1	786	0	1602	no
SRR11035246_contig-17_2	QRW42581.1	100	708	2175	52	1	708	0	1442	no
SRR11035246_contig-19	lcl|MW434268.1_cds_QRW42610.1	100	187	659	99	1	187	3.64E-141	389	no
SRR11035246_contig-2000009_2	QRW42604.1	100	232	732	37	1	232	2.15E-166	456	no
SRR11035246_contig-2000012	UGO48659.1	99.7	320	77	1036	1	320	5.05E-233	641	no
SRR11035246_contig-2000013	QEM39325.1	100	93	2	280	363	455	5.82E-64	197	no
SRR11035246_contig-2000018	QEM39325.1	100	50	150	1	319	368	5.10E-31	107	no
SRR11035246_contig-29000012_2	lcl|MN053832.1_cds_QEM39330.1	90.6	85	63	317	17	101	1.22E-53	161	no
SRR11035246_contig-3000007_2	lcl|MW434269.1_cds_QRW42611.1	100	116	550	203	1	116	1.51E-83	239	no
SRR11035246_contig-3000010	QRW42581.1	100	54	2	163	357	410	5.93E-34	116	no
SRR11035246_contig-3000018_2	lcl|MW434257.1_cds_QRW42599.1	100	454	20	1381	1	454	0	925	no
SRR11035246_contig-4000015	QRW42586.1	100	59	179	3	429	487	1.09E-36	124	no
SRR11035246_contig-4000019_2	lcl|MW434268.1_cds_QRW42610.1	100	187	664	104	1	187	3.94E-141	389	no
SRR11035246_contig-42000016	QEM39322.1	100	43	130	2	32	74	3.83E-27	96.3	no
SRR11035246_contig-43000006	lcl|MW434244.1_cds_QRW42586.1	100	44	2	133	39	82	7.99E-25	89.7	no
SRR11035246_contig-5_2	QRW42587.1	100	790	2389	20	1	790	0	1576	no
SRR11035246_contig-5000003	QRW42586.1	100	55	166	2	230	284	3.26E-34	117	no
SRR11035246_contig-6000012	QEM39322.1	100	60	182	3	149	208	2.12E-34	117	no
SRR11035246_contig-65000005	QRW42581.1	100	27	1	81	682	708	1.30E-13	57.8	no
SRR11035246_contig-68000009	lcl|MW434244.1_cds_QRW42586.1	100	40	120	1	97	136	2.81E-23	85.1	no
SRR11035246_contig-7	UGO48659.1	100	251	857	105	316	566	1.01E-182	511	no
SRR11035246_contig-7000014	lcl|MW434257.1_cds_QRW42599.1	100	51	154	2	292	342	5.95E-30	103	no
SRR11035246_contig-717000004	lcl|MW434238.1_cds_QRW42580.1	64.6	48	146	3	1	48	9.81E-17	67	no
SRR11035246_contig-77000005	QRW42591.1	100	41	2	124	390	430	4.23E-26	93.2	no
SRR11035246_contig-8000012	QEM39322.1	100	55	167	3	552	606	7.85E-34	115	no
SRR11035246_contig-9	QRW42604.1	100	232	732	37	1	232	2.15E-166	456	no
SRR11035246_contig-9_2	UGO48659.1	99.8	566	13	1710	1	566	0	1139	no
SRR11035246_contig-9000012	lcl|MW434269.1_cds_QRW42611.1	100	116	544	197	1	116	1.29E-83	239	no
SRR11035246_contig-92000003	lcl|MW434244.1_cds_QRW42586.1	100	39	3	119	378	416	4.11E-21	79	no
SRR11035246_contig-95000005	QEM39325.1	100	39	118	2	498	536	6.33E-22	81.3	no
SRR11035246_contig-95000019	QRW42591.1	100	39	2	118	439	477	6.83E-23	84	no
SRR11035246_contig-96000011	lcl|MW434244.1_cds_QRW42586.1	100	38	1	114	713	750	6.22E-20	75.5	no
SRR11035248_contig-1_2	QRW42581.1	100	708	23	2146	1	708	0	1442	no
SRR11035248_contig-10_2	lcl|MW434264.1_cds_QRW42606.1	100	187	46	606	1	187	5.60E-141	388	no
SRR11035248_contig-10000017	QEM39322.1	100	45	137	3	339	383	4.37E-27	96.3	no
SRR11035248_contig-1000016	lcl|MW434264.1_cds_QRW42606.1	100	187	43	603	1	187	5.17E-141	388	no
SRR11035248_contig-1000019	UGO48659.1	100	111	335	3	172	282	3.09E-73	223	no
SRR11035248_contig-11_2	QRW42600.1	100	454	1396	35	1	454	0	926	no
SRR11035248_contig-13000011	lcl|MF176328.1_cds_ASA47423.1	72.2	36	22	129	385	420	3.49E-15	62.4	no
SRR11035248_contig-1322000005	UGO48659.1	82.9	35	1	105	457	491	1.33E-16	65.9	no
SRR11035248_contig-1363000008	lcl|MW434326.1_cds_QRW42667.1	65.5	29	2	88	70	98	4.03E-10	47.4	no
SRR11035248_contig-16_2	QRW42591.1	100	786	2403	46	1	786	0	1602	no
SRR11035248_contig-17	QRW42591.1	100	62	186	1	1	62	4.26E-39	131	no
SRR11035248_contig-18	lcl|MW434269.1_cds_QRW42611.1	100	114	2	343	3	116	2.52E-83	234	no
SRR11035248_contig-2000009	UGO48659.1	100	57	1	171	510	566	1.62E-35	122	no
SRR11035248_contig-2000016	QEM39325.1	97.8	89	269	3	91	179	5.74E-57	179	no
SRR11035248_contig-2000017	lcl|MW434238.1_cds_QRW42580.1	100	49	1	147	102	150	2.03E-28	100	no
SRR11035248_contig-203000008	lcl|MW434238.1_cds_QRW42580.1	100	32	146	51	378	409	2.06E-17	68.9	no
SRR11035248_contig-25000017	lcl|MW434244.1_cds_QRW42586.1	100	41	124	2	437	477	2.43E-24	88.2	no
SRR11035248_contig-28000000	lcl|MW434238.1_cds_QRW42580.1	100	43	130	2	46	88	4.47E-26	93.2	no
SRR11035248_contig-30000009	lcl|MW434257.1_cds_QRW42599.1	100	41	1	123	410	450	9.99E-24	86.3	no
SRR11035248_contig-32000009	QRW42591.1	100	40	122	3	696	735	2.06E-23	85.5	no
SRR11035248_contig-4_2	QRW42587.1	100	790	2388	19	1	790	0	1576	no
SRR11035248_contig-4000003_2	lcl|MW434269.1_cds_QRW42611.1	100	116	546	199	1	116	1.63E-83	239	no
SRR11035248_contig-4000013	QRW42591.1	100	40	160	41	747	786	1.74E-22	83.6	no
SRR11035248_contig-4000015	QRW42591.1	100	45	2	136	274	318	2.13E-24	88.6	no
SRR11035248_contig-5_2	UGO48659.1	99.8	566	23	1720	1	566	0	1139	no
SRR11035248_contig-50000000_2	lcl|MW434326.1_cds_QRW42667.1	41.7	72	37	190	109	180	1.16E-15	64.7	yes
SRR11035248_contig-5000008	lcl|MW434257.1_cds_QRW42599.1	100	49	149	3	93	141	1.12E-30	105	no
SRR11035248_contig-52000009	QRW42604.1	100	38	2	115	6	43	2.51E-21	77.4	no
SRR11035248_contig-53000019	QRW42581.1	100	38	1	114	49	86	4.24E-22	81.6	no
SRR11035248_contig-6000018	lcl|MW434238.1_cds_QRW42580.1	100	47	141	1	1	47	2.03E-28	100	no
SRR11035248_contig-63000019	lcl|MW434244.1_cds_QRW42586.1	100	36	3	110	97	132	1.63E-20	77	no
SRR11035248_contig-66000016	QRW42591.1	100	35	107	3	147	181	3.43E-21	79	no
SRR11035248_contig-74000005	QEM39325.1	100	38	2	115	363	400	6.49E-23	84	no
SRR11035248_contig-83000005	lcl|MW434257.1_cds_QRW42599.1	100	37	111	1	3	39	1.81E-21	79.7	no
SRR11035248_contig-9_2	QRW42601.1	100	232	732	37	1	232	2.15E-166	456	no
SRR11035248_contig-94000000	lcl|MN053832.1_cds_QEM39330.1	93.9	49	3	149	28	76	8.55E-30	98.6	no
SRR11035248_contig-95000008	QRW42604.1	100	22	2	67	211	232	6.70E-10	46.6	no
SRR11035250_contig-1125000013	UGO48659.1	77.5	40	122	3	514	553	2.42E-18	71.2	no
SRR11035250_contig-1420000017	APG77863.1	61.8	34	1	102	398	431	3.38E-12	53.5	no
SRR11035250_contig-147000013	lcl|MW434238.1_cds_QRW42580.1	98	49	149	3	179	227	1.48E-28	100	no
SRR11035250_contig-1567000016	lcl|MN053830.1_cds_QEM39328.1	81.8	22	39	104	181	202	1.55E-09	45.8	no
SRR11035250_contig-347000001	QRW42591.1	100	48	146	3	199	246	6.40E-29	101	no
SRR11035250_contig-629000009	lcl|MN053832.1_cds_QEM39330.1	93.8	48	147	4	126	173	5.28E-28	94	no
SRR11035250_contig-697000007	UGO48659.1	93.8	48	146	3	57	104	6.53E-27	95.9	no
SRR11035250_contig-763000018	QRW42591.1	98	49	148	2	11	59	1.84E-29	103	no
SRR11035250_contig-975000002	lcl|MN053832.1_cds_QEM39330.1	100	46	141	4	119	164	3.75E-30	99.4	no
SRR11035251_contig-10_2	QRW42587.1	100	790	17	2386	1	790	0	1576	no
SRR11035251_contig-10000005	lcl|MW434257.1_cds_QRW42599.1	100	48	3	146	283	330	6.99E-28	98.2	no
SRR11035251_contig-1000005	lcl|MW434269.1_cds_QRW42611.1	100	105	47	361	1	105	5.79E-77	219	no
SRR11035251_contig-1000009_2	UGO48659.1	99.8	566	1805	108	1	566	0	1139	no
SRR11035251_contig-102000005	QRW42591.1	100	33	102	4	208	240	1.17E-18	71.6	no
SRR11035251_contig-107000003	lcl|MN053830.1_cds_QEM39328.1	56.4	55	5	170	133	187	1.84E-13	58.2	yes
SRR11035251_contig-11_2	lcl|MW434254.1_cds_QRW42596.1	100	454	1397	36	1	454	0	926	no
SRR11035251_contig-117000002	lcl|MN053835.1_cds_QEM39325.1	100	33	1	99	597	629	4.38E-19	72.8	no
SRR11035251_contig-12000007	lcl|MW434238.1_cds_QRW42580.1	100	45	2	136	4	48	7.43E-27	95.5	no
SRR11035251_contig-14_2	QRW42581.1	100	708	23	2146	1	708	0	1442	no
SRR11035251_contig-1536000000	lcl|MN053832.1_cds_QEM39330.1	80.6	36	110	3	66	101	7.77E-16	62	no
SRR11035251_contig-17_2	QRW42591.1	100	786	2404	47	1	786	0	1602	no
SRR11035251_contig-23000004	lcl|MW434244.1_cds_QRW42586.1	100	43	129	1	8	50	4.95E-24	87.4	no
SRR11035251_contig-3	QEM39322.1	98.7	78	2	235	594	671	6.00E-48	156	no
SRR11035251_contig-3000002	QEM39322.1	100	86	259	2	388	473	1.87E-55	177	no
SRR11035251_contig-3000004	QRW42604.1	100	43	67	195	1	43	1.61E-24	87	no
SRR11035251_contig-3000009_2	QRW42601.1	100	232	75	770	1	232	2.15E-166	456	no
SRR11035251_contig-3000018_2	lcl|MW434264.1_cds_QRW42606.1	100	187	51	611	1	187	6.07E-141	388	no
SRR11035251_contig-37000002	QRW42591.1	100	43	131	3	26	68	1.23E-25	92	no
SRR11035251_contig-4000001	QRW42604.1	100	47	3	143	186	232	3.68E-28	95.9	no
SRR11035251_contig-43000003	QRW42581.1	100	41	123	1	503	543	6.19E-24	87	no
SRR11035251_contig-46000007	lcl|MW434261.1_cds_QRW42603.1	97.5	40	124	5	98	137	4.86E-23	82	no
SRR11035251_contig-5	lcl|MW434264.1_cds_QRW42606.1	100	187	39	599	1	187	4.97E-141	388	no
SRR11035251_contig-5000002	lcl|MW434257.1_cds_QRW42599.1	100	59	179	3	1	59	1.25E-35	120	no
SRR11035251_contig-5000017	QEM39322.1	100	67	203	3	516	582	3.08E-43	142	no
SRR11035251_contig-56000014	QRW42581.1	100	28	117	34	681	708	3.24E-14	59.3	no
SRR11035251_contig-565000000	lcl|MW434238.1_cds_QRW42580.1	91.8	49	2	148	393	441	2.52E-27	97.1	no
SRR11035251_contig-6000001	lcl|MW434257.1_cds_QRW42599.1	100	39	2	118	416	454	6.36E-22	81.6	no
SRR11035251_contig-6000008_2	lcl|MW434269.1_cds_QRW42611.1	100	116	57	404	1	116	1.69E-83	239	no
SRR11035251_contig-66000014_2	QMP82186.1	38.3	60	46	216	150	209	3.34E-10	49.7	no
SRR11035251_contig-67000014	QEM39325.1	100	37	3	113	48	84	4.23E-22	81.6	no
SRR11035251_contig-7000001	QEM39322.1	100	47	142	2	475	521	3.12E-29	102	no
SRR11035251_contig-7000017	lcl|MW434257.1_cds_QRW42599.1	100	53	2	160	155	207	3.69E-32	110	no
SRR11035251_contig-79000008	lcl|MN053832.1_cds_QEM39330.1	97.2	36	108	1	41	76	3.80E-20	73.2	no
SRR11035251_contig-8000002	lcl|MW434257.1_cds_QRW42599.1	100	50	3	152	111	160	4.35E-33	112	no
SRR11035251_contig-82000014	lcl|MW434244.1_cds_QRW42586.1	100	36	110	3	750	785	2.23E-20	76.6	no
SRR11035251_contig-87000018	lcl|MW434257.1_cds_QRW42599.1	100	34	102	1	220	253	5.04E-20	75.5	no
SRR11035251_contig-97000016	QRW42591.1	100	33	2	100	319	351	1.53E-18	71.2	no
SRR11035251_contig-99000013	QRW42591.1	100	34	1	102	464	497	1.17E-18	71.6	no
SRR11035252_contig-1000007	QRW42604.1	100	61	2	184	172	232	8.90E-39	124	no
SRR11035252_contig-1207000014	lcl|MN053832.1_cds_QEM39330.1	95.1	41	124	2	36	76	6.07E-24	83.2	no
SRR11035252_contig-13_2	QRW42581.1	100	708	25	2148	1	708	0	1442	no
SRR11035252_contig-1314000006	lcl|MF176328.1_cds_ASA47423.1	57.5	40	1	120	121	160	4.55E-11	50.4	no
SRR11035252_contig-14	lcl|MW434264.1_cds_QRW42606.1	100	77	331	101	111	187	2.44E-51	156	no
SRR11035252_contig-1461000016	lcl|MN053832.1_cds_QEM39330.1	94.4	36	110	3	45	80	1.91E-20	73.9	no
SRR11035252_contig-15	lcl|MW434268.1_cds_QRW42610.1	100	110	44	373	1	110	6.99E-83	236	no
SRR11035252_contig-16_2	QRW42591.1	100	786	24	2381	1	786	0	1602	no
SRR11035252_contig-18_2	lcl|MW434254.1_cds_QRW42596.1	100	454	1396	35	1	454	0	926	no
SRR11035252_contig-188000002	lcl|MW434238.1_cds_QRW42580.1	85.7	49	147	1	126	174	4.66E-24	87.8	no
SRR11035252_contig-19000011	lcl|MW434269.1_cds_QRW42611.1	100	45	136	2	46	90	1.49E-29	95.9	no
SRR11035252_contig-2000009_2	QRW42601.1	100	232	732	37	1	232	2.15E-166	456	no
SRR11035252_contig-2000019_2	lcl|MW434264.1_cds_QRW42606.1	100	187	662	102	1	187	5.38E-141	388	no
SRR11035252_contig-25000005	lcl|MW434254.1_cds_QRW42596.1	100	43	1	129	386	428	1.26E-25	91.7	no
SRR11035252_contig-30000006	QRW42604.1	100	43	131	3	46	88	2.15E-26	90.9	no
SRR11035252_contig-35000010	lcl|MW434238.1_cds_QRW42580.1	100	37	12	122	1	37	1.69E-21	80.1	no
SRR11035252_contig-38000000	QRW42581.1	100	42	127	2	259	300	2.38E-26	94	no
SRR11035252_contig-39000008	QRW42591.1	100	35	2	106	752	786	1.18E-18	72	no
SRR11035252_contig-4000002	lcl|MW434269.1_cds_QRW42611.1	100	49	46	192	1	49	1.84E-33	106	no
SRR11035252_contig-4000008_2	lcl|MW434269.1_cds_QRW42611.1	100	116	56	403	1	116	1.69E-83	239	no
SRR11035252_contig-4000014	lcl|MW434261.1_cds_QRW42603.1	100	45	3	137	94	138	3.00E-27	93.2	no
SRR11035252_contig-48000004	UGO48659.1	100	36	110	3	144	179	9.45E-19	72	no
SRR11035252_contig-56000008	lcl|MW434257.1_cds_QRW42599.1	100	37	3	113	62	98	5.36E-22	81.3	no
SRR11035252_contig-6000000	lcl|MW434257.1_cds_QRW42599.1	100	48	146	3	3	50	5.28E-29	101	no
SRR11035252_contig-62000016	QRW42604.1	100	36	108	1	16	51	8.89E-21	75.9	no
SRR11035252_contig-63000005	QRW42591.1	100	34	104	3	665	698	5.17E-20	75.5	no
SRR11035252_contig-70000008	QRW42591.1	100	35	1	105	562	596	5.84E-18	69.7	no
SRR11035252_contig-8_2	QRW42587.1	100	790	2387	18	1	790	0	1576	no
SRR11035252_contig-80000012	lcl|MW434257.1_cds_QRW42599.1	100	24	1	72	431	454	1.21E-10	48.9	no
SRR11035252_contig-81000002	lcl|MW434244.1_cds_QRW42586.1	100	36	110	3	149	184	9.14E-21	77.8	no
SRR11035252_contig-83000000	QRW42581.1	100	27	83	3	1	27	1.79E-14	59.7	no
SRR11035252_contig-887000006	lcl|MN053832.1_cds_QEM39330.1	82.6	46	140	3	79	124	1.77E-22	79.7	no
SRR11035252_contig-9_2	UGO48659.1	99.8	566	1802	105	1	566	0	1139	no
SRR11035253_contig-0	lcl|MN053832.1_cds_QEM39330.1	98.8	81	245	3	27	107	9.64E-56	166	no
SRR11035253_contig-10000009_2	lcl|MW434326.1_cds_QRW42667.1	45.6	136	3	410	331	465	4.12E-37	128	no
SRR11035253_contig-1000008	QRW42604.1	100	73	221	3	1	73	3.13E-47	146	no
SRR11035253_contig-1000016	lcl|MW434238.1_cds_QRW42580.1	100	70	1	210	101	170	2.11E-43	142	no
SRR11035253_contig-1000016_2	QRW42591.1	100	786	24	2381	1	786	0	1602	no
SRR11035253_contig-1000017	lcl|MW434238.1_cds_QRW42580.1	100	58	175	2	1	58	6.98E-36	121	no
SRR11035253_contig-1000018	lcl|MW434257.1_cds_QRW42599.1	100	67	2	202	12	78	1.12E-41	136	no
SRR11035253_contig-13000013	lcl|MN053832.1_cds_QEM39330.1	100	44	134	3	114	157	1.11E-28	95.5	no
SRR11035253_contig-1307000014	QRW42581.1	100	103	2	310	606	708	5.33E-68	212	no
SRR11035253_contig-1489000010	lcl|MF176328.1_cds_ASA47423.1	68.6	35	2	106	389	423	5.28E-14	58.5	no
SRR11035253_contig-15000019	lcl|MW434261.1_cds_QRW42603.1	100	44	133	2	99	142	1.08E-26	91.7	no
SRR11035253_contig-153000006	ASA47296.1	50	48	145	2	100	147	1.59E-12	55.1	no
SRR11035253_contig-18_2	lcl|MW434254.1_cds_QRW42596.1	100	454	1395	34	1	454	0	926	no
SRR11035253_contig-2000003	QRW42604.1	100	75	256	32	158	232	1.58E-49	152	no
SRR11035253_contig-2000004_2	lcl|MW434244.1_cds_QRW42586.1	100	787	2	2362	4	790	0	1571	no
SRR11035253_contig-2000009	UGO48659.1	100	29	2	88	538	566	3.75E-17	68.9	no
SRR11035253_contig-2000014	lcl|MW434268.1_cds_QRW42610.1	100	86	43	300	1	86	7.55E-62	182	no
SRR11035253_contig-2000019_2	lcl|MW434264.1_cds_QRW42606.1	100	187	661	101	1	187	5.38E-141	388	no
SRR11035253_contig-21000002	QEM39322.1	100	43	131	3	537	579	5.47E-27	95.9	no
SRR11035253_contig-27000000	QRW42581.1	100	42	1	126	303	344	3.47E-24	87.8	no
SRR11035253_contig-3000002	lcl|MW434257.1_cds_QRW42599.1	100	48	147	4	331	378	1.92E-28	99.8	no
SRR11035253_contig-4	lcl|MW434264.1_cds_QRW42606.1	100	52	252	97	136	187	2.07E-32	107	no
SRR11035253_contig-4000013_2	lcl|MW434261.1_cds_QRW42603.1	100	232	733	38	1	232	2.15E-166	456	no
SRR11035253_contig-49000005	lcl|MW434238.1_cds_QRW42580.1	100	38	115	2	69	106	7.91E-22	80.9	no
SRR11035253_contig-49000007	lcl|MW434238.1_cds_QRW42580.1	100	39	3	119	203	241	6.81E-23	84	no
SRR11035253_contig-5_2	UGO48659.1	99.8	566	13	1710	1	566	0	1139	no
SRR11035253_contig-5000002	lcl|MW434257.1_cds_QRW42599.1	100	46	138	1	124	169	3.22E-28	99	no
SRR11035253_contig-5000009_2	lcl|MW434269.1_cds_QRW42611.1	100	116	546	199	1	116	1.63E-83	239	no
SRR11035253_contig-53000003	QRW42591.1	100	37	3	113	12	48	2.44E-20	76.6	no
SRR11035253_contig-6000003	lcl|MW434238.1_cds_QRW42580.1	100	53	160	2	455	507	5.95E-31	107	no
SRR11035253_contig-6000005	lcl|MW434257.1_cds_QRW42599.1	100	37	141	31	418	454	1.87E-20	77.4	no
